protein,pog
human0|p287,0
human2020|p1722,2
human12|p1473,2
human404|p1770,2
human1262|p425,2
human1995|p1835,2
human2023|p1243,2
human2042|p643,2
human907|p1125,2
human2418|p527,2
human2750|p1036,2
human2234|p1670,2
human2826|p425,2
human2837|p337,2
human2941|p163,2
human2423|p611,2
human2636|p2087,2
human1730|p1535,2
human2828|p1812,2
human3258|p4556,2
human1703|p172,2
human1761|p693,2
human2619|p653,2
human2781|p446,2
human2178|p1537,2
human2183|p1537,2
human2188|p1535,2
human3639|p1287,2
human966|p2201,2
human2679|p891,2
human2256|p364,2
human2444|p688,2
human2445|p688,2
human2904|p1623,2
human1379|p942,2
human753|p939,2
human861|p1067,2
human3072|p3172,2
human1755|p81,2
human1765|p81,2
human1146|p882,2
human1325|p1914,2
human743|p1975,2
human747|p1769,2
human3695|p673,2
human26|p633,2
human944|p1612,2
human3035|p1285,2
human3697|p50,2
human3108|p1152,2
human3109|p1153,2
human3072|p2042,2
human3036|p1395,2
human80|p144,2
human2109|p1309,2
human3694|p1632,2
human919|p925,2
human3696|p1325,2
human706|p416,2
human300|p1605,2
human1983|p98,2
human1970|p445,2
human1974|p447,2
human1978|p378,2
human594|p351,2
human3310|p1359,2
human3311|p1360,2
human1902|p2426,2
human3373|p2854,2
human143|p1588,2
human1700|p154,2
human1700|p2593,2
human2144|p2322,2
human2145|p2266,2
human2310|p1001,2
human2315|p1000,2
human2719|p1396,2
human2720|p1302,2
human3637|p1312,2
human2453|p5014,2
human2472|p5054,2
human2474|p5137,2
human3219|p2794,2
human3287|p1237,2
human2503|p1457,2
human1110|p161,2
human1114|p160,2
human1122|p2210,2
human1133|p2302,2
human2411|p1720,2
human2411|p4491,2
human1950|p461,2
human1038|p1678,2
human3408|p1389,2
human3048|p4975,2
human3050|p4683,2
human3094|p4458,2
human3113|p4185,2
human3131|p251,2
human3242|p1801,2
human3246|p1653,2
human1342|p2315,2
human1350|p2197,2
human1352|p2249,2
human2909|p2131,2
human3227|p2398,2
human3335|p960,2
human2056|p647,2
human2297|p1513,2
human2794|p899,2
human2798|p771,2
human2289|p549,2
human2290|p552,2
human2291|p548,2
human2298|p413,2
human2301|p413,2
human3638|p1584,2
human3040|p1774,2
human3373|p2622,2
human2840|p139,2
human881|p2213,2
human1307|p967,2
human498|p2073,2
human1814|p800,2
human1820|p800,2
human3016|p2461,2
human3152|p2257,2
human975|p1417,2
human978|p1421,2
human3067|p2891,2
human1201|p1832,2
human1205|p1703,2
human1207|p1745,2
human1211|p1944,2
human1939|p988,2
human3188|p2863,2
human2992|p2643,2
human3285|p376,2
human2609|p1018,2
human2621|p1017,2
human2624|p1018,2
human2194|p1949,2
human2414|p3647,2
human1680|p964,2
human3404|p2466,2
human1627|p1015,2
human3010|p3137,2
human3011|p3137,2
human695|p577,2
human700|p1117,2
human2254|p343,2
human3002|p575,2
human3100|p93,2
human3103|p93,2
human3145|p4488,2
human3395|p4166,2
human3396|p4166,2
human3430|p985,2
human698|p1611,2
human1025|p2115,2
human3344|p3835,2
human3382|p1381,2
human3384|p2108,2
human3112|p1740,2
human1006|p4326,2
human1008|p4331,2
human3060|p3586,2
human3119|p2820,2
human3238|p4176,2
human3391|p1459,2
human2092|p59,2
human964|p3171,2
human965|p3174,2
human977|p4803,2
human3062|p2323,2
human3077|p4467,2
human3166|p1517,2
human3167|p105,2
human3178|p1633,2
human3195|p740,2
human3390|p1549,2
human3405|p924,2
human3411|p2461,2
human3420|p4721,2
human3422|p3215,2
human3434|p12,2
human1629|p23,2
human1383|p243,2
human1388|p2094,2
human3095|p579,2
human3092|p26,2
human3094|p26,2
human3159|p430,2
human3400|p1202,2
human3393|p2407,2
human3238|p2821,2
human3150|p393,2
human2446|p563,2
human2481|p1092,2
human2999|p367,2
human1162|p47,2
human2791|p1043,2
human2801|p645,2
human3073|p937,2
human3076|p937,2
human420|p1918,2
human767|p585,2
human1758|p268,2
human2059|p2113,2
human2061|p1916,2
human3060|p2116,2
human2625|p1494,2
human287|p144,2
human3014|p2847,2
human3025|p2922,2
human3044|p2605,2
human3069|p3066,2
human2652|p261,2
human2655|p261,2
human3218|p437,2
human3092|p2211,2
human3094|p2212,2
human3159|p3113,2
human3000|p4565,2
human1202|p2382,2
human1206|p2304,2
human3400|p3555,2
human3180|p1727,2
human3165|p990,2
human3201|p4357,2
human3212|p1360,2
human3215|p1358,2
human3418|p4092,2
human1187|p1487,2
human1188|p1486,2
human2656|p1465,2
human2676|p1546,2
human2905|p2199,2
human3267|p1646,2
human1175|p1601,2
human2312|p377,2
human2566|p594,2
human2567|p594,2
human2666|p229,2
human3150|p1730,2
human3304|p1802,2
human3309|p1791,2
human1977|p919,2
human3636|p314,2
human1006|p1466,2
human1008|p1467,2
human3095|p1824,2
human3119|p2050,2
human3391|p1650,2
human2706|p89,2
human589|p735,2
human3260|p1407,2
human3261|p1506,2
human1733|p1018,2
human2307|p581,2
human2321|p580,2
human2322|p573,2
human2327|p573,2
human1121|p482,2
human1128|p483,2
human3248|p3527,2
human833|p1691,2
human842|p27,2
human1040|p1564,2
human3407|p1062,2
human345|p1160,2
human1242|p1395,2
human1286|p588,2
human1289|p589,2
human2009|p538,2
human2917|p971,2
human2783|p33,2
human3634|p539,2
human3182|p3299,2
human3631|p266,2
human3131|p405,2
human482|p1997,2
human3150|p3773,2
human977|p4487,2
human3000|p2934,2
human3165|p2480,2
human3201|p3859,2
human3212|p3662,2
human3215|p3417,2
human3248|p1721,2
human3418|p2294,2
human2726|p448,2
human964|p4036,2
human965|p4039,2
human1025|p147,2
human3062|p4117,2
human3077|p4714,2
human3178|p4054,2
human3195|p879,2
human3344|p5204,2
human3382|p1187,2
human3384|p2302,2
human3390|p1145,2
human3422|p4215,2
human3434|p150,2
human3632|p686,2
human3633|p467,2
human250|p488,2
human3430|p3623,2
human3429|p3379,2
human1728|p319,2
human3048|p2238,2
human3113|p1830,2
human1333|p706,2
human3073|p3621,2
human3076|p3331,2
human3112|p2913,2
human3166|p33,2
human3167|p1386,2
human1355|p918,2
human3010|p989,2
human3011|p989,2
human3145|p2734,2
human3395|p3726,2
human3396|p3726,2
human2060|p1593,2
human1955|p858,2
human1967|p1236,2
human2836|p1396,2
human2607|p265,2
human3414|p1635,2
human2511|p1486,2
human2515|p1486,2
human2013|p704,2
human2018|p698,2
human3040|p2570,2
human3242|p1663,2
human3246|p1791,2
human3405|p32,2
human3411|p3248,2
human2999|p223,2
human3002|p285,2
human3050|p4257,2
human3100|p238,2
human3103|p238,2
human3287|p1365,2
human3393|p3160,2
human985|p938,2
human995|p1387,2
human3047|p1087,2
human3088|p623,2
human3122|p705,2
human3262|p1065,2
human3265|p1065,2
human3269|p1323,2
human3312|p1354,2
human3394|p1313,2
human1172|p61,2
human1594|p80,2
human1829|p1807,2
human2107|p524,2
human2453|p2675,2
human2472|p2694,2
human2474|p2731,2
human3014|p2768,2
human3025|p2787,2
human3030|p2787,2
human3044|p1466,2
human3069|p2566,2
human1664|p1047,2
human1932|p598,2
human2031|p886,2
human2044|p884,2
human1902|p1325,2
human3150|p4986,2
human2000|p1035,2
human1492|p3307,2
human3145|p2242,2
human3395|p4750,2
human3396|p4677,2
human3404|p2465,2
human3219|p4343,2
human1920|p32,2
human975|p1418,2
human978|p1422,2
human3016|p2460,2
human3067|p2890,2
human3036|p609,2
human3420|p3219,2
human2337|p658,2
human3414|p1342,2
human3073|p4133,2
human3076|p3812,2
human3166|p5022,2
human3167|p4730,2
human3188|p2862,2
human3420|p3482,2
human1384|p924,2
human1438|p366,2
human789|p1641,2
human836|p1333,2
human2568|p1193,2
human3323|p699,2
human3325|p922,2
human3468|p182,2
human3189|p778,2
human3190|p778,2
human3192|p251,2
human3193|p251,2
human3462|p3282,2
human1131|p1259,2
human3036|p2944,2
human3131|p2813,2
human3036|p3268,2
human1822|p976,2
human3145|p4012,2
human736|p343,2
human2453|p4444,2
human2472|p4398,2
human2474|p4550,2
human3395|p3519,2
human3396|p3519,2
human2466|p643,2
human3318|p1141,2
human3385|p1822,2
human3050|p4453,2
human3373|p2232,2
human3273|p2519,2
human565|p814,2
human2999|p3554,2
human3002|p2904,2
human3100|p2318,2
human3103|p2315,2
human1264|p1003,2
human964|p3820,2
human965|p3823,2
human3062|p3883,2
human3077|p4617,2
human3178|p3493,2
human3195|p2587,2
human3422|p2023,2
human3434|p4258,2
human3168|p448,2
human3171|p448,2
human2285|p802,2
human2587|p838,2
human1046|p2559,2
human2460|p719,2
human3166|p3498,2
human3167|p3749,2
human3242|p3992,2
human3246|p3163,2
human3164|p552,2
human865|p316,2
human1986|p346,2
human3048|p5073,2
human3113|p3678,2
human1581|p1348,2
human977|p3580,2
human1025|p2445,2
human2999|p4115,2
human3002|p4251,2
human3073|p3146,2
human3076|p2856,2
human3100|p4529,2
human3103|p4268,2
human3382|p4812,2
human3384|p3871,2
human3430|p4320,2
human3050|p1092,2
human3420|p3909,2
human3462|p966,2
human77|p516,2
human644|p780,2
human1641|p640,2
human1203|p507,2
human3424|p2385,2
human3112|p2597,2
human3287|p2725,2
human749|p407,2
human1070|p399,2
human3010|p2880,2
human3011|p2880,2
human3390|p3652,2
human1213|p579,2
human1182|p956,2
human1184|p927,2
human3048|p574,2
human3113|p2664,2
human3150|p3666,2
human3131|p4777,2
human1749|p1193,2
human2256|p1401,2
human2444|p217,2
human2445|p217,2
human2904|p411,2
human3040|p1294,2
human3393|p679,2
human3405|p2677,2
human3411|p2029,2
human1237|p597,2
human3093|p2031,2
human3135|p1286,2
human3386|p30,2
human3449|p2572,2
human977|p3711,2
human3112|p3477,2
human3287|p4650,2
human3040|p1624,2
human3373|p3391,2
human991|p798,2
human996|p674,2
human3430|p1679,2
human3131|p4016,2
human40|p1343,2
human102|p2132,2
human284|p1092,2
human468|p711,2
human543|p933,2
human998|p331,2
human2809|p1462,2
human3096|p327,2
human3562|p2325,2
human3023|p2185,2
human91|p1217,2
human398|p193,2
human1359|p258,2
human2924|p850,2
human622|p722,2
human2318|p1508,2
human2249|p1235,2
human3195|p4213,2
human3242|p4396,2
human3246|p3924,2
human3390|p2584,2
human3422|p5075,2
human3434|p3178,2
human471|p1798,2
human1192|p1322,2
human1197|p1322,2
human3077|p3973,2
human3393|p1806,2
human3462|p2041,2
human3219|p4544,2
human3411|p3651,2
human2258|p569,2
human258|p74,2
human2699|p649,2
human964|p2466,2
human965|p2469,2
human3062|p3154,2
human3178|p2691,2
human2328|p2134,2
human3003|p1494,2
human3268|p1637,2
human3271|p1649,2
human3272|p1637,2
human1025|p4907,2
human3344|p2016,2
human3382|p5071,2
human3384|p3357,2
human1260|p187,2
human2911|p87,2
human2912|p87,2
human258|p1374,2
human2699|p977,2
human688|p965,2
human3073|p199,2
human3076|p199,2
human379|p1138,2
human2147|p449,2
human2778|p1009,2
human2779|p343,2
human3741|p1587,2
human3405|p2093,2
human3411|p3574,2
human1210|p733,2
human2996|p395,2
human2997|p398,2
human1001|p1523,2
human1004|p1522,2
human770|p51,2
human2419|p88,2
human791|p1485,2
human899|p1092,2
human900|p1304,2
human77|p1802,2
human3189|p852,2
human3190|p852,2
human3192|p325,2
human3193|p325,2
human1925|p785,2
human3010|p3423,2
human3011|p3423,2
human723|p2128,2
human964|p3521,2
human965|p3524,2
human1016|p1952,2
human3043|p390,2
human3062|p547,2
human3178|p3196,2
human3360|p1771,2
human3362|p1769,2
human3430|p4517,2
human1062|p1873,2
human3290|p812,2
human3036|p2552,2
human777|p2076,2
human2753|p336,2
human868|p1810,2
human3344|p3831,2
human3112|p3949,2
human769|p789,2
human808|p2110,2
human1746|p873,2
human3707|p1543,2
human1791|p400,2
human3719|p1296,2
human15|p1396,2
human106|p1686,2
human217|p960,2
human451|p1094,2
human961|p756,2
human1096|p1065,2
human1480|p29,2
human3077|p5128,2
human3390|p259,2
human3422|p4685,2
human3434|p2443,2
human3698|p1297,2
human790|p1937,2
human1666|p232,2
human1025|p3626,2
human3382|p4252,2
human3384|p4289,2
human2453|p625,2
human2472|p698,2
human2474|p692,2
human2999|p3733,2
human3002|p3817,2
human3050|p1199,2
human3100|p3274,2
human3103|p3267,2
human3166|p3255,2
human3167|p4320,2
human3174|p1524,2
human3175|p1524,2
human3219|p1550,2
human3332|p742,2
human3462|p3211,2
human3699|p78,2
human2651|p970,2
human3553|p1322,2
human951|p1870,2
human1022|p656,2
human1023|p656,2
human3004|p2156,2
human3111|p2120,2
human3197|p1575,2
human3202|p1830,2
human3359|p1190,2
human3374|p247,2
human3378|p228,2
human3704|p130,2
human3708|p587,2
human3393|p2212,2
human1240|p530,2
human1729|p1203,2
human1735|p1203,2
human2920|p646,2
human3337|p1363,2
human3040|p3776,2
human3287|p3015,2
human76|p1513,2
human831|p1990,2
human843|p253,2
human1951|p114,2
human2928|p1096,2
human493|p1948,2
human3284|p2548,2
human1171|p1224,2
human1441|p1645,2
human2114|p2091,2
human2139|p1499,2
human977|p910,2
human3195|p349,2
human3242|p2375,2
human3246|p307,2
human3718|p878,2
human3290|p868,2
human1711|p1397,2
human2095|p817,2
human276|p2212,2
human674|p1576,2
human2999|p1034,2
human3002|p1109,2
human3050|p6207,2
human3100|p1532,2
human3103|p1531,2
human346|p1708,2
human691|p1792,2
human1790|p1388,2
human3010|p3791,2
human3011|p3791,2
human1936|p2093,2
human1938|p1797,2
human219|p831,2
human3701|p1531,2
human3729|p317,2
human1167|p74,2
human3700|p1312,2
human2281|p2207,2
human2282|p2212,2
human2283|p2207,2
human2284|p743,2
human2286|p743,2
human1356|p953,2
human1504|p1337,2
human704|p1106,2
human1167|p730,2
human3700|p667,2
human3703|p675,2
human2453|p3004,2
human2472|p3012,2
human2474|p3159,2
human3010|p400,2
human3011|p400,2
human3040|p3341,2
human3219|p1848,2
human3242|p668,2
human3246|p984,2
human3711|p334,2
human3048|p3915,2
human3113|p3089,2
human1073|p461,2
human199|p252,2
human691|p1935,2
human3287|p141,2
human3411|p3341,2
human3231|p1572,2
human2318|p697,2
human219|p1129,2
human3701|p640,2
human812|p1277,2
human262|p1395,2
human1113|p573,2
human3022|p266,2
human3373|p3781,2
human3712|p911,2
human3722|p380,2
human3723|p379,2
human3726|p1646,2
human1154|p913,2
human1156|p916,2
human2206|p1381,2
human512|p1884,2
human3702|p563,2
human2057|p986,2
human2572|p476,2
human2613|p1491,2
human2628|p1491,2
human2630|p1441,2
human2632|p1441,2
human2633|p1441,2
human2634|p1298,2
human2635|p1298,2
human2816|p1926,2
human3568|p516,2
human3371|p299,2
human2456|p1404,2
human2470|p1248,2
human3462|p1275,2
human1643|p209,2
human2083|p194,2
human3484|p490,2
human3703|p1548,2
human2489|p867,2
human152|p3578,2
human764|p1132,2
human3570|p32,2
human1711|p1253,2
human3702|p526,2
human3131|p2977,2
human3724|p1505,2
human3492|p1309,2
human1821|p88,2
human2530|p1523,2
human2682|p3116,2
human2697|p2517,2
human215|p1299,2
human257|p1788,2
human265|p2577,2
human641|p53,2
human3208|p697,2
human744|p4739,2
human1136|p1583,2
human1324|p1141,2
human1340|p1141,2
human417|p114,2
human3420|p837,2
human257|p971,2
human641|p685,2
human1136|p118,2
human1780|p414,2
human1787|p414,2
human1789|p414,2
human3713|p1163,2
human3218|p1466,2
human3589|p2051,2
human34|p1816,2
human791|p1115,2
human861|p1236,2
human899|p1581,2
human900|p1823,2
human1949|p1064,2
human2420|p344,2
human2421|p343,2
human2422|p374,2
human2424|p374,2
human83|p2185,2
human2931|p1017,2
human3444|p1148,2
human3556|p1963,2
human516|p824,2
human3467|p87,2
human3486|p596,2
human3489|p1674,2
human3491|p843,2
human3563|p938,2
human423|p1144,2
human2008|p1766,2
human3678|p2567,2
human2049|p971,2
human2053|p1063,2
human1975|p2573,2
human3721|p1742,2
human3485|p1487,2
human8|p218,2
human3395|p1799,2
human3396|p1799,2
human1665|p552,2
human1014|p1055,2
human1017|p1055,2
human1018|p1054,2
human3138|p732,2
human3140|p732,2
human3148|p1095,2
human3149|p1095,2
human491|p276,2
human586|p471,2
human592|p1119,2
human2731|p512,2
human3566|p260,2
human3567|p21,2
human3273|p1093,2
human3424|p1183,2
human3449|p759,2
human3720|p707,2
human3725|p1448,2
human3710|p1163,2
human869|p643,2
human2307|p1434,2
human2321|p1403,2
human2322|p1430,2
human2327|p1421,2
human790|p850,2
human2094|p1402,2
human2614|p1310,2
human819|p223,2
human1035|p830,2
human3275|p1011,2
human3277|p1011,2
human984|p321,2
human989|p321,2
human3569|p800,2
human1|p1646,2
human977|p4186,2
human1226|p611,2
human3487|p232,2
human3590|p1417,2
human49|p1017,2
human199|p795,2
human753|p197,2
human3145|p991,2
human3386|p816,2
human3705|p1304,2
human3420|p1736,2
human3714|p1490,2
human3715|p730,2
human3716|p1456,2
human3490|p1175,2
human919|p312,2
human1936|p1007,2
human1938|p806,2
human2077|p627,2
human2468|p1541,2
human3694|p17,2
human3696|p2143,2
human3677|p5102,2
human360|p380,2
human3261|p2151,2
human3267|p1592,2
human701|p512,2
human859|p737,2
human1053|p983,2
human1056|p981,2
human3199|p1411,2
human1790|p903,2
human2784|p1170,2
human964|p3045,2
human965|p3048,2
human3062|p699,2
human3077|p2437,2
human3178|p3588,2
human3390|p650,2
human3422|p661,2
human3717|p515,2
human3565|p254,2
human1025|p1270,2
human3048|p2555,2
human3073|p4815,2
human3076|p4475,2
human3112|p4330,2
human3113|p2400,2
human3166|p3101,2
human3167|p1832,2
human3344|p635,2
human3382|p835,2
human3384|p835,2
human3434|p2821,2
human482|p1534,2
human3151|p574,2
human3145|p333,2
human3150|p3488,2
human3395|p76,2
human3396|p76,2
human3430|p3355,2
human2672|p1044,2
human3591|p1774,2
human2497|p1955,2
human1354|p627,2
human2085|p1355,2
human588|p1597,2
human3195|p3325,2
human3728|p967,2
human3488|p867,2
human1779|p42,2
human1781|p338,2
human771|p927,2
human1632|p2017,2
human2824|p2114,2
human2901|p2098,2
human706|p397,2
human743|p396,2
human747|p1697,2
human944|p2373,2
human3035|p2310,2
human3695|p962,2
human3697|p402,2
human728|p685,2
human3727|p3714,2
human1048|p1933,2
human966|p370,2
human2656|p411,2
human2676|p83,2
human2679|p982,2
human2905|p1954,2
human3260|p1562,2
human3261|p1561,2
human3304|p620,2
human3309|p251,2
human1812|p310,2
human1815|p882,2
human1019|p1215,2
human1578|p2487,2
human1580|p2220,2
human3213|p1330,2
human3214|p1329,2
human3225|p1193,2
human2842|p543,2
human3135|p676,2
human233|p747,2
human387|p3974,2
human449|p3426,2
human458|p3817,2
human539|p1620,2
human3051|p646,2
human3052|p646,2
human3564|p1196,2
human3606|p533,2
human3310|p361,2
human3311|p361,2
human1234|p643,2
human1304|p312,2
human1309|p954,2
human2295|p531,2
human2300|p531,2
human2593|p259,2
human2918|p730,2
human2926|p653,2
human3046|p223,2
human283|p3105,2
human3398|p2478,2
human695|p422,2
human700|p1553,2
human764|p740,2
human769|p7,2
human859|p566,2
human1187|p258,2
human1188|p258,2
human2992|p1121,2
human3267|p1081,2
human3276|p1236,2
human3285|p1437,2
human3707|p1157,2
human2210|p350,2
human931|p627,2
human940|p628,2
human2732|p1105,2
human1040|p382,2
human3407|p843,2
human3588|p150,2
human808|p1066,2
human843|p922,2
human3152|p570,2
human3290|p2207,2
human1836|p592,2
human1851|p178,2
human2442|p128,2
human2476|p128,2
human944|p1187,2
human3035|p922,2
human3696|p50,2
human3697|p171,2
human2057|p1375,2
human2613|p2215,2
human2628|p2215,2
human2630|p1655,2
human2632|p1655,2
human2633|p1655,2
human2634|p1733,2
human2635|p1733,2
human2816|p907,2
human34|p792,2
human2420|p1750,2
human2421|p1745,2
human2422|p1985,2
human2424|p1985,2
human704|p2206,2
human3708|p1629,2
human1176|p1474,2
human1183|p1598,2
human1028|p1623,2
human1046|p509,2
human2950|p292,2
human2958|p292,2
human2977|p249,2
human2985|p249,2
human3345|p1328,2
human2302|p219,2
human1210|p734,2
human1048|p255,2
human3378|p1729,2
human3704|p1648,2
human2484|p760,2
human2485|p760,2
human2488|p728,2
human2488|p1929,2
human3344|p5048,2
human706|p2293,2
human919|p814,2
human220|p110,2
human931|p275,2
human940|p276,2
human951|p125,2
human3004|p199,2
human3111|p46,2
human3197|p400,2
human3202|p331,2
human3374|p1370,2
human2496|p673,2
human2548|p724,2
human2549|p724,2
human2561|p392,2
human3350|p934,2
human2205|p322,2
human3699|p913,2
human1088|p764,2
human1822|p2441,2
human1062|p1063,2
human1179|p931,2
human3129|p1848,2
human3130|p1848,2
human743|p806,2
human747|p2235,2
human2431|p611,2
human2565|p642,2
human3694|p1318,2
human3695|p566,2
human923|p2159,2
human924|p2159,2
